Path,Server,Location,Branch,SubBranch,ControlProgram,Point,Zone,BacnetAddress,BacnetDevId,BacnetObjectType,PointType,ComponentId,PathMappingsId
#sav-2a16-b/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230F SAV-2A16-B","Supply Flow",1_2,20618:16,24,BAV,3,26,61
#sav-2a16-b/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230F SAV-2A16-B","Flow Difference",1_2,20618:16,25,BAV,3,26,62
#sav-2a16-b/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230F SAV-2A16-B","Exhaust Flow Stpt",1_2,20618:16,28,BAV,3,26,63
#sav-2a17-a/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A",Clg%,1_2,20618:17,2,BAV,3,27,65
#sav-2a17-a/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Clg Stpt",1_2,20618:17,5,BAV,3,27,67
#sav-2a17-a/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A",Htg%,1_2,20618:17,9,BAV,3,27,66
#sav-2a17-a/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Htg Stpt",1_2,20618:17,8,BAV,3,27,68
#sav-2a17-a/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Zone Temp / Zone Temp",1_2,20618:17,1,BAI,2,27,69
#sav-2a17-a/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","GEX Dmpr Pos",1_2,20618:17,3,BAV,3,27,56
#sav-2a17-a/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Cool Requests",1_2,20618:17,4,BAV,3,27,57
#sav-2a17-a/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Heat Requests",1_2,20618:17,7,BAV,3,27,58
#sav-2a17-a/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","SAV Dmpr Pos",1_2,20618:17,20,BAV,3,27,59
#sav-2a17-a/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Exhaust Flow",1_2,20618:17,23,BAV,3,27,60
#sav-2a17-a/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Supply Flow",1_2,20618:17,24,BAV,3,27,61
#sav-2a17-a/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Flow Difference",1_2,20618:17,25,BAV,3,27,62
#sav-2a17-a/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Hallway 230 SAV-2A17-A","Exhaust Flow Stpt",1_2,20618:17,28,BAV,3,27,63
#sav-2a18-a/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A",Clg%,1_2,20618:18,2,BAV,3,28,65
#sav-2a18-a/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Clg Stpt",1_2,20618:18,5,BAV,3,28,67
#sav-2a18-a/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A",Htg%,1_2,20618:18,9,BAV,3,28,66
#sav-2a18-a/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Htg Stpt",1_2,20618:18,8,BAV,3,28,68
#sav-2a18-a/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Zone Temp / Zone Temp",1_2,20618:18,1,BAI,2,28,69
#sav-2a18-a/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","GEX Dmpr Pos",1_2,20618:18,3,BAV,3,28,56
#sav-2a18-a/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Cool Requests",1_2,20618:18,4,BAV,3,28,57
#sav-2a18-a/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Heat Requests",1_2,20618:18,7,BAV,3,28,58
#sav-2a18-a/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","SAV Dmpr Pos",1_2,20618:18,20,BAV,3,28,59
#sav-2a18-a/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Exhaust Flow",1_2,20618:18,23,BAV,3,28,60
#sav-2a18-a/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Supply Flow",1_2,20618:18,24,BAV,3,28,61
#sav-2a18-a/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Flow Difference",1_2,20618:18,25,BAV,3,28,62
#sav-2a18-a/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230U SAV-2A18-A","Exhaust Flow Stpt",1_2,20618:18,28,BAV,3,28,63
#sav-2a19-d/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D",Clg%,1_2,20618:19,2,BAV,3,29,65
#sav-2a19-d/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Clg Stpt",1_2,20618:19,5,BAV,3,29,67
#sav-2a19-d/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D",Htg%,1_2,20618:19,9,BAV,3,29,66
#sav-2a19-d/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Htg Stpt",1_2,20618:19,8,BAV,3,29,68
#sav-2a19-d/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Zone Temp / Zone Temp",1_2,20618:19,1,BAI,2,29,69
#sav-2a19-d/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","GEX Dmpr Pos",1_2,20618:19,3,BAV,3,29,56
#sav-2a19-d/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Cool Requests",1_2,20618:19,4,BAV,3,29,57
#sav-2a19-d/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Heat Requests",1_2,20618:19,7,BAV,3,29,58
#sav-2a19-d/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","SAV Dmpr Pos",1_2,20618:19,20,BAV,3,29,59
#sav-2a19-d/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Exhaust Flow",1_2,20618:19,23,BAV,3,29,60
#sav-2a19-d/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Supply Flow",1_2,20618:19,24,BAV,3,29,61
#sav-2a19-d/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Flow Difference",1_2,20618:19,25,BAV,3,29,62
#sav-2a19-d/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230E SAV-2A19-D","Exhaust Flow Stpt",1_2,20618:19,28,BAV,3,29,63
#sav-2a2-c/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C",Clg%,1_2,20618:2,2,BAV,3,30,65
#sav-2a2-c/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","Cool Stpt",1_2,20618:2,3,BAV,3,30,67
#sav-2a2-c/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C",Htg%,1_2,20618:2,9,BAV,3,30,66
#sav-2a2-c/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","Heat Stpt",1_2,20618:2,12,BAV,3,30,68
#sav-2a2-c/m044,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","Ht Req",1_2,20618:2,25,BAV,3,30,71
#sav-2a2-c/m045,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","Cl Req",1_2,20618:2,23,BAV,4,30,72
#sav-2a2-c/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","Cool Requests",1_2,20618:2,4,BAV,3,30,57
#sav-2a2-c/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","Heat Requests",1_2,20618:2,7,BAV,3,30,58
#sav-2a2-c/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","SAV Dmpr Pos",1_2,20618:2,20,BAV,3,30,59
#sav-2a2-c/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Offices 291-293 SAV-2A2-C","Supply Flow",1_2,20618:2,24,BAV,3,30,61
#sav-2a20-a/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A",Clg%,1_2,20618:20,2,BAV,3,31,65
#sav-2a20-a/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Clg Stpt",1_2,20618:20,5,BAV,3,31,67
#sav-2a20-a/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A",Htg%,1_2,20618:20,9,BAV,3,31,66
#sav-2a20-a/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Htg Stpt",1_2,20618:20,8,BAV,3,31,68
#sav-2a20-a/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Zone Temp / Zone Temp",1_2,20618:20,1,BAI,2,31,69
#sav-2a20-a/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","GEX Dmpr Pos",1_2,20618:20,3,BAV,3,31,56
#sav-2a20-a/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Cool Requests",1_2,20618:20,4,BAV,3,31,57
#sav-2a20-a/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Heat Requests",1_2,20618:20,7,BAV,3,31,58
#sav-2a20-a/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","SAV Dmpr Pos",1_2,20618:20,20,BAV,3,31,59
#sav-2a20-a/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Exhaust Flow",1_2,20618:20,23,BAV,3,31,60
#sav-2a20-a/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Supply Flow",1_2,20618:20,24,BAV,3,31,61
#sav-2a20-a/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Flow Difference",1_2,20618:20,25,BAV,3,31,62
#sav-2a20-a/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230V SAV-2A20-A","Exhaust Flow Stpt",1_2,20618:20,28,BAV,3,31,63
#sav-2a21-c/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C",Clg%,1_2,20618:21,2,BAV,3,32,65
#sav-2a21-c/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Clg Stpt",1_2,20618:21,5,BAV,3,32,67
#sav-2a21-c/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C",Htg%,1_2,20618:21,9,BAV,3,32,66
#sav-2a21-c/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Htg Stpt",1_2,20618:21,8,BAV,3,32,68
#sav-2a21-c/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Zone Temp / Zone Temp",1_2,20618:21,1,BAI,2,32,69
#sav-2a21-c/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","GEX Dmpr Pos",1_2,20618:21,3,BAV,3,32,56
#sav-2a21-c/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Cool Requests",1_2,20618:21,4,BAV,3,32,57
#sav-2a21-c/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Heat Requests",1_2,20618:21,7,BAV,3,32,58
#sav-2a21-c/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","SAV Dmpr Pos",1_2,20618:21,20,BAV,3,32,59
#sav-2a21-c/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Exhaust Flow",1_2,20618:21,23,BAV,3,32,60
#sav-2a21-c/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Supply Flow",1_2,20618:21,24,BAV,3,32,61
#sav-2a21-c/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Flow Difference",1_2,20618:21,25,BAV,3,32,62
#sav-2a21-c/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230D SAV-2A21-C","Exhaust Flow Stpt",1_2,20618:21,28,BAV,3,32,63
#sav-2a22-a/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A",Clg%,1_2,20618:22,2,BAV,3,33,65
#sav-2a22-a/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Clg Stpt",1_2,20618:22,5,BAV,3,33,67
#sav-2a22-a/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A",Htg%,1_2,20618:22,9,BAV,3,33,66
#sav-2a22-a/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Htg Stpt",1_2,20618:22,8,BAV,3,33,68
#sav-2a22-a/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Zone Temp / Zone Temp",1_2,20618:22,1,BAI,2,33,69
#sav-2a22-a/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","GEX Dmpr Pos",1_2,20618:22,3,BAV,3,33,56
#sav-2a22-a/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Cool Requests",1_2,20618:22,4,BAV,3,33,57
#sav-2a22-a/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Heat Requests",1_2,20618:22,7,BAV,3,33,58
#sav-2a22-a/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","SAV Dmpr Pos",1_2,20618:22,20,BAV,3,33,59
#sav-2a22-a/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Exhaust Flow",1_2,20618:22,23,BAV,3,33,60
#sav-2a22-a/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Supply Flow",1_2,20618:22,24,BAV,3,33,61
#sav-2a22-a/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Flow Difference",1_2,20618:22,25,BAV,3,33,62
#sav-2a22-a/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230C SAV-2A22-A","Exhaust Flow Stpt",1_2,20618:22,28,BAV,3,33,63
#sav-2a23-c/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C",Clg%,1_2,20618:23,2,BAV,3,34,65
#sav-2a23-c/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Clg Stpt",1_2,20618:23,5,BAV,4,34,67
#sav-2a23-c/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C",Htg%,1_2,20618:23,9,BAV,3,34,66
#sav-2a23-c/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Htg Stpt",1_2,20618:23,8,BAV,3,34,68
#sav-2a23-c/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","GEX Dmpr Pos",1_2,20618:23,3,BAV,3,34,56
#sav-2a23-c/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Cool Requests",1_2,20618:23,4,BAV,3,34,57
#sav-2a23-c/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Heat Requests",1_2,20618:23,7,BAV,3,34,58
#sav-2a23-c/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","SAV Dmpr Pos",1_2,20618:23,20,BAV,3,34,59
#sav-2a23-c/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Exhaust Flow",1_2,20618:23,23,BAV,3,34,60
#sav-2a23-c/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Supply Flow",1_2,20618:23,24,BAV,3,34,61
#sav-2a23-c/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Flow Difference",1_2,20618:23,25,BAV,3,34,62
#sav-2a23-c/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230A SAV-2A23-C","Exhaust Flow Stpt",1_2,20618:23,28,BAV,3,34,63
#sav-2a3-a/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A",Clg%,1_2,20618:3,2,BAV,3,35,65
#sav-2a3-a/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Clg Stpt",1_2,20618:3,5,BAV,3,35,67
#sav-2a3-a/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A",Htg%,1_2,20618:3,9,BAV,3,35,66
#sav-2a3-a/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Htg Stpt",1_2,20618:3,8,BAV,3,35,68
#sav-2a3-a/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Zone Temp / Zone Temp",1_2,20618:3,1,BAI,2,35,69
#sav-2a3-a/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","GEX Dmpr Pos",1_2,20618:3,3,BAV,3,35,56
#sav-2a3-a/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Cool Requests",1_2,20618:3,4,BAV,3,35,57
#sav-2a3-a/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Heat Requests",1_2,20618:3,7,BAV,3,35,58
#sav-2a3-a/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","SAV Dmpr Pos",1_2,20618:3,20,BAV,3,35,59
#sav-2a3-a/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Exhaust Flow",1_2,20618:3,23,BAV,3,35,60
#sav-2a3-a/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Supply Flow",1_2,20618:3,24,BAV,3,35,61
#sav-2a3-a/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Flow Difference",1_2,20618:3,25,BAV,3,35,62
#sav-2a3-a/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Computation 230Q SAV-2A3-A","Exhaust Flow Stpt",1_2,20618:3,28,BAV,3,35,63
#sav-2a4-a/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A",Clg%,1_2,20618:4,2,BAV,3,36,65
#sav-2a4-a/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Clg Stpt",1_2,20618:4,5,BAV,3,36,67
#sav-2a4-a/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A",Htg%,1_2,20618:4,9,BAV,3,36,66
#sav-2a4-a/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Htg Stpt",1_2,20618:4,8,BAV,3,36,68
#sav-2a4-a/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Zone Temp / Zone Temp",1_2,20618:4,1,BAI,2,36,69
#sav-2a4-a/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","GEX Dmpr Pos",1_2,20618:4,3,BAV,3,36,56
#sav-2a4-a/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Cool Requests",1_2,20618:4,4,BAV,3,36,57
#sav-2a4-a/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Heat Requests",1_2,20618:4,7,BAV,3,36,58
#sav-2a4-a/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","SAV Dmpr Pos",1_2,20618:4,20,BAV,3,36,59
#sav-2a4-a/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Exhaust Flow",1_2,20618:4,23,BAV,3,36,60
#sav-2a4-a/m320,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Supply Flow",1_2,20618:4,24,BAV,3,36,61
#sav-2a4-a/m322,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Flow Difference",1_2,20618:4,25,BAV,3,36,62
#sav-2a4-a/m328,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Enginnering 230P SAV-2A4-A","Exhaust Flow Stpt",1_2,20618:4,28,BAV,3,36,63
#sav-2a5-c/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C",Clg%,1_2,20618:5,2,BAV,3,37,65
#sav-2a5-c/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","Clg Stpt",1_2,20618:5,5,BAV,3,37,67
#sav-2a5-c/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C",Htg%,1_2,20618:5,9,BAV,3,37,66
#sav-2a5-c/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","Htg Stpt",1_2,20618:5,8,BAV,3,37,68
#sav-2a5-c/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","Zone Temp / Zone Temp",1_2,20618:5,1,BAI,2,37,69
#sav-2a5-c/m277,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","GEX Dmpr Pos",1_2,20618:5,3,BAV,3,37,56
#sav-2a5-c/m285,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","Cool Requests",1_2,20618:5,4,BAV,3,37,57
#sav-2a5-c/m288,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","Heat Requests",1_2,20618:5,7,BAV,3,37,58
#sav-2a5-c/m310,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","SAV Dmpr Pos",1_2,20618:5,20,BAV,3,37,59
#sav-2a5-c/m318,10.20.0.47,"Science & Engineering 2: 0206","Second Floor","Long Bar","Mech. Engineering 230N SAV-2A5-C","Exhaust Flow",1_2,20618:5,23,BAV,3,37,60
